mileage_kmpl,engine_cc,owner_count,price_usd,color,accidents_reported,insurance_valid,car_age,brand_BMW,brand_Chevrolet,brand_Ford,brand_Honda,brand_Hyundai,brand_Kia,brand_Nissan,brand_Tesla,brand_Toyota,brand_Volkswagen,fuel_type_Diesel,fuel_type_Electric,fuel_type_Petrol,transmission_Automatic,transmission_Manual,service_history_Full,service_history_Partial,service_history_Unknown
15.03,1000,5,1000.0,White,1,Yes,31,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
11.04,2500,5,6108.29,White,0,Yes,8,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
24.42,1200,4,7743.74,Silver,0,No,27,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
29.03,4000,2,11926.34,Silver,0,Yes,19,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
24.0,2000,2,8114.07,White,0,Yes,28,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False
11.7,3000,2,7326.93,Blue,0,Yes,16,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
21.94,800,2,6155.3,Silver,0,Yes,8,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
23.12,1000,4,6066.37,Gray,0,No,16,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
15.98,2000,1,6897.7,Gray,1,Yes,9,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
20.44,1200,4,1069.5,Gray,2,No,30,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
15.72,800,1,6488.39,White,0,Yes,15,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
25.64,2000,5,7364.0,Silver,0,No,4,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False
19.83,1800,2,7952.98,White,0,Yes,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
13.41,4000,1,11255.99,Red,0,No,12,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False
21.35,2000,4,10744.59,Silver,0,Yes,8,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
23.29,1800,1,7036.06,White,0,Yes,20,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False
18.99,800,3,3888.18,Silver,0,Yes,14,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
20.4,800,5,1565.97,Blue,1,Yes,29,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
17.65,800,5,5032.71,Red,1,Yes,4,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
12.33,2500,2,4480.59,White,1,Yes,31,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
17.24,2000,2,5333.46,Red,1,Yes,31,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False
20.62,1800,4,8358.32,White,1,Yes,3,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True
17.36,1500,1,6977.46,Red,0,Yes,13,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False
22.0,3000,3,7928.72,Red,0,Yes,21,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
16.04,3000,5,9972.33,Black,1,No,27,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
16.37,1800,1,9838.83,White,0,Yes,20,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False
22.16,1500,3,5820.24,Silver,0,Yes,29,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
19.11,1000,1,6384.48,Silver,0,Yes,31,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
15.94,2500,2,8121.27,Silver,0,Yes,31,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False
23.17,1800,5,4362.67,Red,1,Yes,24,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
14.56,1200,3,4443.54,Blue,0,Yes,22,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
14.37,4000,2,9362.64,Silver,0,Yes,21,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True
5.0,4000,4,10453.62,Gray,0,Yes,20,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False
15.23,5000,4,9842.1,Red,0,Yes,3,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False
24.54,3000,2,8010.1,Gray,0,Yes,19,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
7.64,800,3,3179.14,Gray,0,Yes,20,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
13.24,1200,3,6357.67,Silver,2,No,18,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False
20.2,1000,5,1719.97,Black,0,Yes,30,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False
6.78,1500,2,9143.69,Red,1,Yes,3,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False
15.45,1000,4,6371.4,White,0,No,13,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
23.7,3000,2,9789.46,Red,1,Yes,14,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False
28.22,800,1,4875.64,Gray,0,Yes,29,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
19.45,1500,3,6539.85,Black,1,Yes,9,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False
13.37,1800,1,7755.73,White,0,Yes,15,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
13.2,5000,4,11408.12,Silver,0,Yes,6,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False
18.72,1500,3,6191.38,Red,2,Yes,24,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
19.4,3000,4,7717.82,Black,0,Yes,3,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
27.29,1000,4,6113.58,White,0,Yes,6,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
22.85,4000,4,12375.22,Gray,0,Yes,22,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False
18.42,1000,5,8408.9,Blue,0,Yes,6,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
16.32,1000,4,3294.1,Red,0,Yes,30,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
33.07,1000,4,6671.08,Gray,0,Yes,13,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False
21.13,5000,1,11664.22,Red,0,No,23,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False
14.66,3000,1,8818.84,Gray,0,Yes,25,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False
16.88,1200,1,4238.43,Silver,2,Yes,28,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
13.61,5000,3,13992.57,Blue,0,Yes,6,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True
5.98,5000,5,10046.75,Silver,1,Yes,11,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False
19.56,3000,3,7604.75,Blue,0,Yes,14,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
26.91,2500,5,5724.11,White,0,Yes,19,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True
9.85,5000,5,6891.58,White,1,Yes,21,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True
18.28,1500,2,8330.01,Gray,0,No,3,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
14.47,2500,2,6956.0,Red,0,Yes,8,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
20.61,3000,2,8842.11,Red,0,Yes,28,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False
17.14,2000,5,9045.59,Gray,0,Yes,7,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
11.2,2000,5,3891.99,White,0,Yes,11,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
13.09,1200,3,6972.52,Blue,0,No,3,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True
13.85,1800,5,4149.78,Silver,2,Yes,7,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
24.72,5000,4,10277.35,White,1,Yes,28,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False
24.47,1000,4,5379.42,White,0,Yes,22,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
16.44,1800,5,3420.53,Black,0,Yes,27,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False
24.14,1800,4,8745.76,Red,0,Yes,23,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False
17.13,2500,5,6746.52,Blue,2,Yes,8,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
16.37,1500,2,4207.8,Silver,0,Yes,29,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
18.29,2000,5,6458.12,Black,0,Yes,15,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
19.42,4000,2,8093.82,Black,1,Yes,29,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
15.22,1500,1,7701.61,Gray,1,Yes,16,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True
18.11,2000,4,6584.88,White,1,Yes,28,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False
21.94,4000,1,11013.72,Red,1,Yes,14,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
18.65,5000,4,8723.34,White,0,Yes,15,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True
18.21,800,1,6757.5,Black,0,Yes,25,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
20.47,3000,5,6565.7,Black,2,Yes,8,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
21.33,800,1,8323.39,Silver,0,Yes,9,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
17.69,1500,4,4049.23,White,1,Yes,27,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False
15.63,1200,3,4469.87,White,0,Yes,20,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False
18.95,1500,4,4683.53,Blue,0,Yes,15,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
10.03,2500,3,6941.66,Silver,2,Yes,9,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False
16.95,4000,5,7592.31,Red,1,Yes,19,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
5.64,4000,4,8103.28,White,1,Yes,9,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False
9.62,5000,1,10279.13,White,1,No,7,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
8.87,800,5,4297.29,Red,1,No,29,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False
23.24,5000,4,10792.44,Silver,1,No,23,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True
18.07,800,5,3570.45,White,2,Yes,15,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False
11.69,4000,3,8908.49,Red,2,Yes,15,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
20.46,1500,5,6281.85,Blue,0,No,12,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
22.94,1200,1,5571.67,White,0,No,16,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
20.54,4000,4,9097.06,Red,0,No,7,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True
17.06,1800,3,7056.08,Black,1,Yes,10,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False
19.16,2000,5,4921.31,White,1,Yes,19,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False
